utt_id,audio_path,emotion,intensity,actor,gender,fold
03-01-07-02-02-02-21,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-02-02-21.wav,disgust,strong,21,M,5
03-01-07-02-02-02-22,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-02-02-22.wav,disgust,strong,22,F,5
03-01-07-02-02-02-23,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-02-02-23.wav,disgust,strong,23,M,5
03-01-07-02-02-02-24,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-02-02-24.wav,disgust,strong,24,F,5
03-01-08-01-01-01-01,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-01-01-01.wav,surprised,normal,1,M,1
03-01-08-01-01-01-02,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-01-01-02.wav,surprised,normal,2,F,1
03-01-08-01-01-01-03,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-01-01-03.wav,surprised,normal,3,M,1
03-01-08-01-01-01-04,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-01-01-04.wav,surprised,normal,4,F,1
03-01-08-01-01-01-05,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-01-01-05.wav,surprised,normal,5,M,1
03-01-08-01-01-01-06,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-01-01-06.wav,surprised,normal,6,F,2
03-01-08-01-01-01-07,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-01-01-07.wav,surprised,normal,7,M,2
03-01-08-01-01-01-08,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-01-01-08.wav,surprised,normal,8,F,2
03-01-08-01-01-01-09,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-01-01-09.wav,surprised,normal,9,M,2
03-01-08-01-01-01-10,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-01-01-10.wav,surprised,normal,10,F,2
03-01-08-01-01-01-11,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-01-01-11.wav,surprised,normal,11,M,3
03-01-08-01-01-01-12,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-01-01-12.wav,surprised,normal,12,F,3
03-01-08-01-01-01-13,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-01-01-13.wav,surprised,normal,13,M,3
03-01-08-01-01-01-14,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-01-01-14.wav,surprised,normal,14,F,3
03-01-08-01-01-01-15,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-01-01-15.wav,surprised,normal,15,M,3
03-01-08-01-01-01-16,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-01-01-16.wav,surprised,normal,16,F,4
03-01-08-01-01-01-17,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-01-01-17.wav,surprised,normal,17,M,4
03-01-08-01-01-01-18,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-01-01-18.wav,surprised,normal,18,F,4
03-01-08-01-01-01-19,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-01-01-19.wav,surprised,normal,19,M,4
03-01-08-01-01-01-20,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-01-01-20.wav,surprised,normal,20,F,4
03-01-08-01-01-01-21,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-01-01-21.wav,surprised,normal,21,M,5
03-01-08-01-01-01-22,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-01-01-22.wav,surprised,normal,22,F,5
03-01-08-01-01-01-23,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-01-01-23.wav,surprised,normal,23,M,5
03-01-08-01-01-01-24,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-01-01-24.wav,surprised,normal,24,F,5
03-01-08-01-01-02-01,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-01-02-01.wav,surprised,normal,1,M,1
03-01-08-01-01-02-02,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-01-02-02.wav,surprised,normal,2,F,1
03-01-08-01-01-02-03,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-01-02-03.wav,surprised,normal,3,M,1
03-01-08-01-01-02-04,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-01-02-04.wav,surprised,normal,4,F,1
03-01-08-01-01-02-05,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-01-02-05.wav,surprised,normal,5,M,1
03-01-08-01-01-02-06,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-01-02-06.wav,surprised,normal,6,F,2
03-01-08-01-01-02-07,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-01-02-07.wav,surprised,normal,7,M,2
03-01-08-01-01-02-08,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-01-02-08.wav,surprised,normal,8,F,2
03-01-08-01-01-02-09,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-01-02-09.wav,surprised,normal,9,M,2
03-01-08-01-01-02-10,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-01-02-10.wav,surprised,normal,10,F,2
03-01-08-01-01-02-11,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-01-02-11.wav,surprised,normal,11,M,3
03-01-08-01-01-02-12,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-01-02-12.wav,surprised,normal,12,F,3
03-01-08-01-01-02-13,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-01-02-13.wav,surprised,normal,13,M,3
03-01-08-01-01-02-14,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-01-02-14.wav,surprised,normal,14,F,3
03-01-08-01-01-02-15,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-01-02-15.wav,surprised,normal,15,M,3
03-01-08-01-01-02-16,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-01-02-16.wav,surprised,normal,16,F,4
03-01-08-01-01-02-17,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-01-02-17.wav,surprised,normal,17,M,4
03-01-08-01-01-02-18,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-01-02-18.wav,surprised,normal,18,F,4
03-01-08-01-01-02-19,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-01-02-19.wav,surprised,normal,19,M,4
03-01-08-01-01-02-20,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-01-02-20.wav,surprised,normal,20,F,4
03-01-08-01-01-02-21,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-01-02-21.wav,surprised,normal,21,M,5
03-01-08-01-01-02-22,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-01-02-22.wav,surprised,normal,22,F,5
03-01-08-01-01-02-23,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-01-02-23.wav,surprised,normal,23,M,5
03-01-08-01-01-02-24,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-01-02-24.wav,surprised,normal,24,F,5
03-01-08-01-02-01-01,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-02-01-01.wav,surprised,normal,1,M,1
03-01-08-01-02-01-02,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-02-01-02.wav,surprised,normal,2,F,1
03-01-08-01-02-01-03,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-02-01-03.wav,surprised,normal,3,M,1
03-01-08-01-02-01-04,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-02-01-04.wav,surprised,normal,4,F,1
03-01-08-01-02-01-05,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-02-01-05.wav,surprised,normal,5,M,1
03-01-08-01-02-01-06,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-02-01-06.wav,surprised,normal,6,F,2
03-01-08-01-02-01-07,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-02-01-07.wav,surprised,normal,7,M,2
03-01-08-01-02-01-08,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-02-01-08.wav,surprised,normal,8,F,2
03-01-08-01-02-01-09,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-02-01-09.wav,surprised,normal,9,M,2
03-01-08-01-02-01-10,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-02-01-10.wav,surprised,normal,10,F,2
03-01-08-01-02-01-11,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-02-01-11.wav,surprised,normal,11,M,3
03-01-08-01-02-01-12,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-02-01-12.wav,surprised,normal,12,F,3
03-01-08-01-02-01-13,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-02-01-13.wav,surprised,normal,13,M,3
03-01-08-01-02-01-14,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-02-01-14.wav,surprised,normal,14,F,3
03-01-08-01-02-01-15,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-02-01-15.wav,surprised,normal,15,M,3
03-01-08-01-02-01-16,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-02-01-16.wav,surprised,normal,16,F,4
03-01-08-01-02-01-17,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-02-01-17.wav,surprised,normal,17,M,4
03-01-08-01-02-01-18,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-02-01-18.wav,surprised,normal,18,F,4
03-01-08-01-02-01-19,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-02-01-19.wav,surprised,normal,19,M,4
03-01-08-01-02-01-20,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-02-01-20.wav,surprised,normal,20,F,4
03-01-08-01-02-01-21,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-02-01-21.wav,surprised,normal,21,M,5
03-01-08-01-02-01-22,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-02-01-22.wav,surprised,normal,22,F,5
03-01-08-01-02-01-23,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-02-01-23.wav,surprised,normal,23,M,5
03-01-08-01-02-01-24,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-02-01-24.wav,surprised,normal,24,F,5
03-01-08-01-02-02-01,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-02-02-01.wav,surprised,normal,1,M,1
03-01-08-01-02-02-02,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-02-02-02.wav,surprised,normal,2,F,1
03-01-08-01-02-02-03,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-02-02-03.wav,surprised,normal,3,M,1
03-01-08-01-02-02-04,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-02-02-04.wav,surprised,normal,4,F,1
03-01-08-01-02-02-05,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-02-02-05.wav,surprised,normal,5,M,1
03-01-08-01-02-02-06,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-02-02-06.wav,surprised,normal,6,F,2
03-01-08-01-02-02-07,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-02-02-07.wav,surprised,normal,7,M,2
03-01-08-01-02-02-08,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-02-02-08.wav,surprised,normal,8,F,2
03-01-08-01-02-02-09,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-02-02-09.wav,surprised,normal,9,M,2
03-01-08-01-02-02-10,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-02-02-10.wav,surprised,normal,10,F,2
03-01-08-01-02-02-11,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-02-02-11.wav,surprised,normal,11,M,3
03-01-08-01-02-02-12,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-02-02-12.wav,surprised,normal,12,F,3
03-01-08-01-02-02-13,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-02-02-13.wav,surprised,normal,13,M,3
03-01-08-01-02-02-14,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-02-02-14.wav,surprised,normal,14,F,3
03-01-08-01-02-02-15,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-02-02-15.wav,surprised,normal,15,M,3
03-01-08-01-02-02-16,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-02-02-16.wav,surprised,normal,16,F,4
03-01-08-01-02-02-17,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-02-02-17.wav,surprised,normal,17,M,4
03-01-08-01-02-02-18,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-02-02-18.wav,surprised,normal,18,F,4
03-01-08-01-02-02-19,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-02-02-19.wav,surprised,normal,19,M,4
03-01-08-01-02-02-20,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-02-02-20.wav,surprised,normal,20,F,4
03-01-08-01-02-02-21,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-02-02-21.wav,surprised,normal,21,M,5
03-01-08-01-02-02-22,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-02-02-22.wav,surprised,normal,22,F,5
03-01-08-01-02-02-23,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-02-02-23.wav,surprised,normal,23,M,5
03-01-08-01-02-02-24,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-01-02-02-24.wav,surprised,normal,24,F,5
03-01-08-02-01-01-01,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-01-01-01.wav,surprised,strong,1,M,1
03-01-08-02-01-01-02,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-01-01-02.wav,surprised,strong,2,F,1
03-01-08-02-01-01-03,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-01-01-03.wav,surprised,strong,3,M,1
03-01-08-02-01-01-04,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-01-01-04.wav,surprised,strong,4,F,1
03-01-08-02-01-01-05,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-01-01-05.wav,surprised,strong,5,M,1
03-01-08-02-01-01-06,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-01-01-06.wav,surprised,strong,6,F,2
03-01-08-02-01-01-07,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-01-01-07.wav,surprised,strong,7,M,2
03-01-08-02-01-01-08,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-01-01-08.wav,surprised,strong,8,F,2
03-01-08-02-01-01-09,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-01-01-09.wav,surprised,strong,9,M,2
03-01-08-02-01-01-10,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-01-01-10.wav,surprised,strong,10,F,2
03-01-08-02-01-01-11,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-01-01-11.wav,surprised,strong,11,M,3
03-01-08-02-01-01-12,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-01-01-12.wav,surprised,strong,12,F,3
03-01-08-02-01-01-13,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-01-01-13.wav,surprised,strong,13,M,3
03-01-08-02-01-01-14,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-01-01-14.wav,surprised,strong,14,F,3
03-01-08-02-01-01-15,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-01-01-15.wav,surprised,strong,15,M,3
03-01-08-02-01-01-16,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-01-01-16.wav,surprised,strong,16,F,4
03-01-08-02-01-01-17,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-01-01-17.wav,surprised,strong,17,M,4
03-01-08-02-01-01-18,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-01-01-18.wav,surprised,strong,18,F,4
03-01-08-02-01-01-19,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-01-01-19.wav,surprised,strong,19,M,4
03-01-08-02-01-01-20,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-01-01-20.wav,surprised,strong,20,F,4
03-01-08-02-01-01-21,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-01-01-21.wav,surprised,strong,21,M,5
03-01-08-02-01-01-22,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-01-01-22.wav,surprised,strong,22,F,5
03-01-08-02-01-01-23,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-01-01-23.wav,surprised,strong,23,M,5
03-01-08-02-01-01-24,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-01-01-24.wav,surprised,strong,24,F,5
03-01-08-02-01-02-01,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-01-02-01.wav,surprised,strong,1,M,1
03-01-08-02-01-02-02,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-01-02-02.wav,surprised,strong,2,F,1
03-01-08-02-01-02-03,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-01-02-03.wav,surprised,strong,3,M,1
03-01-08-02-01-02-04,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-01-02-04.wav,surprised,strong,4,F,1
03-01-08-02-01-02-05,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-01-02-05.wav,surprised,strong,5,M,1
03-01-08-02-01-02-06,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-01-02-06.wav,surprised,strong,6,F,2
03-01-08-02-01-02-07,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-01-02-07.wav,surprised,strong,7,M,2
03-01-08-02-01-02-08,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-01-02-08.wav,surprised,strong,8,F,2
03-01-08-02-01-02-09,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-01-02-09.wav,surprised,strong,9,M,2
03-01-08-02-01-02-10,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-01-02-10.wav,surprised,strong,10,F,2
03-01-08-02-01-02-11,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-01-02-11.wav,surprised,strong,11,M,3
03-01-08-02-01-02-12,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-01-02-12.wav,surprised,strong,12,F,3
03-01-08-02-01-02-13,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-01-02-13.wav,surprised,strong,13,M,3
03-01-08-02-01-02-14,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-01-02-14.wav,surprised,strong,14,F,3
03-01-08-02-01-02-15,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-01-02-15.wav,surprised,strong,15,M,3
03-01-08-02-01-02-16,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-01-02-16.wav,surprised,strong,16,F,4
03-01-08-02-01-02-17,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-01-02-17.wav,surprised,strong,17,M,4
03-01-08-02-01-02-18,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-01-02-18.wav,surprised,strong,18,F,4
03-01-08-02-01-02-19,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-01-02-19.wav,surprised,strong,19,M,4
03-01-08-02-01-02-20,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-01-02-20.wav,surprised,strong,20,F,4
03-01-08-02-01-02-21,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-01-02-21.wav,surprised,strong,21,M,5
03-01-08-02-01-02-22,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-01-02-22.wav,surprised,strong,22,F,5
03-01-08-02-01-02-23,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-01-02-23.wav,surprised,strong,23,M,5
03-01-08-02-01-02-24,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-01-02-24.wav,surprised,strong,24,F,5
03-01-08-02-02-01-01,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-02-01-01.wav,surprised,strong,1,M,1
03-01-08-02-02-01-02,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-02-01-02.wav,surprised,strong,2,F,1
03-01-08-02-02-01-03,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-02-01-03.wav,surprised,strong,3,M,1
03-01-08-02-02-01-04,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-02-01-04.wav,surprised,strong,4,F,1
03-01-08-02-02-01-05,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-02-01-05.wav,surprised,strong,5,M,1
03-01-08-02-02-01-06,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-02-01-06.wav,surprised,strong,6,F,2
03-01-08-02-02-01-07,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-02-01-07.wav,surprised,strong,7,M,2
03-01-08-02-02-01-08,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-02-01-08.wav,surprised,strong,8,F,2
03-01-08-02-02-01-09,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-02-01-09.wav,surprised,strong,9,M,2
03-01-08-02-02-01-10,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-02-01-10.wav,surprised,strong,10,F,2
03-01-08-02-02-01-11,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-02-01-11.wav,surprised,strong,11,M,3
03-01-08-02-02-01-12,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-02-01-12.wav,surprised,strong,12,F,3
03-01-08-02-02-01-13,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-02-01-13.wav,surprised,strong,13,M,3
03-01-08-02-02-01-14,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-02-01-14.wav,surprised,strong,14,F,3
03-01-08-02-02-01-15,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-02-01-15.wav,surprised,strong,15,M,3
03-01-08-02-02-01-16,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-02-01-16.wav,surprised,strong,16,F,4
03-01-08-02-02-01-17,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-02-01-17.wav,surprised,strong,17,M,4
03-01-08-02-02-01-18,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-02-01-18.wav,surprised,strong,18,F,4
03-01-08-02-02-01-19,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-02-01-19.wav,surprised,strong,19,M,4
03-01-08-02-02-01-20,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-02-01-20.wav,surprised,strong,20,F,4
03-01-08-02-02-01-21,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-02-01-21.wav,surprised,strong,21,M,5
03-01-08-02-02-01-22,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-02-01-22.wav,surprised,strong,22,F,5
03-01-08-02-02-01-23,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-02-01-23.wav,surprised,strong,23,M,5
03-01-08-02-02-01-24,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-02-01-24.wav,surprised,strong,24,F,5
03-01-08-02-02-02-01,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-02-02-01.wav,surprised,strong,1,M,1
03-01-08-02-02-02-02,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-02-02-02.wav,surprised,strong,2,F,1
03-01-08-02-02-02-03,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-02-02-03.wav,surprised,strong,3,M,1
03-01-08-02-02-02-04,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-08-02-02-02-04.wav,surprised,strong,4,F,1
