utt_id,audio_path,label,fold,family,source,inst_id,pitch,velocity
string_acoustic_018-095-100,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_018-095-100.wav,string,2,string,acoustic,18,95,100
string_acoustic_060-059-127,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_060-059-127.wav,string,1,string,acoustic,60,59,127
string_acoustic_034-076-025,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_034-076-025.wav,string,3,string,acoustic,34,76,25
string_acoustic_024-049-050,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_024-049-050.wav,string,4,string,acoustic,24,49,50
string_acoustic_061-073-075,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_061-073-075.wav,string,1,string,acoustic,61,73,75
string_acoustic_060-051-100,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_060-051-100.wav,string,4,string,acoustic,60,51,100
string_acoustic_034-073-075,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_034-073-075.wav,string,2,string,acoustic,34,73,75
string_acoustic_034-064-127,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_034-064-127.wav,string,2,string,acoustic,34,64,127
string_acoustic_040-082-025,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_040-082-025.wav,string,5,string,acoustic,40,82,25
string_acoustic_060-041-100,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_060-041-100.wav,string,4,string,acoustic,60,41,100
string_acoustic_090-090-100,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_090-090-100.wav,string,4,string,acoustic,90,90,100
string_acoustic_067-067-075,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_067-067-075.wav,string,4,string,acoustic,67,67,75
string_acoustic_029-080-100,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_029-080-100.wav,string,5,string,acoustic,29,80,100
string_acoustic_019-064-050,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_019-064-050.wav,string,3,string,acoustic,19,64,50
string_acoustic_006-055-050,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_006-055-050.wav,string,2,string,acoustic,6,55,50
string_acoustic_010-045-127,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_010-045-127.wav,string,1,string,acoustic,10,45,127
string_acoustic_032-095-100,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_032-095-100.wav,string,4,string,acoustic,32,95,100
string_acoustic_069-065-050,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_069-065-050.wav,string,3,string,acoustic,69,65,50
string_acoustic_043-095-100,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_043-095-100.wav,string,2,string,acoustic,43,95,100
string_acoustic_003-058-075,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_003-058-075.wav,string,3,string,acoustic,3,58,75
string_acoustic_045-050-025,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_045-050-025.wav,string,3,string,acoustic,45,50,25
string_acoustic_068-026-100,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_068-026-100.wav,string,5,string,acoustic,68,26,100
string_acoustic_015-062-127,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_015-062-127.wav,string,5,string,acoustic,15,62,127
string_acoustic_070-059-127,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_070-059-127.wav,string,4,string,acoustic,70,59,127
string_acoustic_038-054-127,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_038-054-127.wav,string,4,string,acoustic,38,54,127
string_acoustic_031-041-075,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_031-041-075.wav,string,1,string,acoustic,31,41,75
string_acoustic_037-025-075,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_037-025-075.wav,string,5,string,acoustic,37,25,75
string_acoustic_020-051-050,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_020-051-050.wav,string,1,string,acoustic,20,51,50
string_acoustic_032-058-075,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_032-058-075.wav,string,1,string,acoustic,32,58,75
string_acoustic_069-031-100,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_069-031-100.wav,string,5,string,acoustic,69,31,100
string_acoustic_034-070-025,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_034-070-025.wav,string,1,string,acoustic,34,70,25
string_acoustic_042-064-100,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_042-064-100.wav,string,1,string,acoustic,42,64,100
string_acoustic_045-033-050,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_045-033-050.wav,string,2,string,acoustic,45,33,50
string_acoustic_078-058-100,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_078-058-100.wav,string,4,string,acoustic,78,58,100
string_acoustic_068-032-025,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_068-032-025.wav,string,3,string,acoustic,68,32,25
string_acoustic_033-074-025,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_033-074-025.wav,string,3,string,acoustic,33,74,25
string_acoustic_007-051-050,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_007-051-050.wav,string,1,string,acoustic,7,51,50
string_acoustic_038-066-127,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_038-066-127.wav,string,1,string,acoustic,38,66,127
string_acoustic_052-048-025,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_052-048-025.wav,string,1,string,acoustic,52,48,25
string_acoustic_050-062-025,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_050-062-025.wav,string,1,string,acoustic,50,62,25
string_acoustic_029-034-050,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_029-034-050.wav,string,1,string,acoustic,29,34,50
string_acoustic_060-096-050,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_060-096-050.wav,string,1,string,acoustic,60,96,50
string_acoustic_033-074-075,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_033-074-075.wav,string,5,string,acoustic,33,74,75
string_acoustic_021-051-075,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_021-051-075.wav,string,2,string,acoustic,21,51,75
string_acoustic_075-080-025,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_075-080-025.wav,string,3,string,acoustic,75,80,25
string_acoustic_068-062-127,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_068-062-127.wav,string,3,string,acoustic,68,62,127
string_acoustic_023-076-050,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_023-076-050.wav,string,3,string,acoustic,23,76,50
string_acoustic_042-039-050,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_042-039-050.wav,string,2,string,acoustic,42,39,50
string_acoustic_042-055-100,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_042-055-100.wav,string,5,string,acoustic,42,55,100
string_acoustic_029-057-025,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_029-057-025.wav,string,2,string,acoustic,29,57,25
string_acoustic_061-044-100,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_061-044-100.wav,string,5,string,acoustic,61,44,100
string_acoustic_027-063-075,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_027-063-075.wav,string,1,string,acoustic,27,63,75
string_electronic_000-082-127,/mnt/tmp/datasets/music/nsynth/train_30k/string_electronic_000-082-127.wav,string,1,string,electronic,0,82,127
string_acoustic_003-084-025,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_003-084-025.wav,string,4,string,acoustic,3,84,25
string_acoustic_066-064-075,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_066-064-075.wav,string,2,string,acoustic,66,64,75
string_acoustic_019-093-127,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_019-093-127.wav,string,3,string,acoustic,19,93,127
string_acoustic_076-074-025,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_076-074-025.wav,string,4,string,acoustic,76,74,25
string_acoustic_087-053-025,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_087-053-025.wav,string,4,string,acoustic,87,53,25
string_acoustic_062-045-100,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_062-045-100.wav,string,3,string,acoustic,62,45,100
string_acoustic_025-073-100,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_025-073-100.wav,string,3,string,acoustic,25,73,100
string_acoustic_000-066-050,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_000-066-050.wav,string,1,string,acoustic,0,66,50
string_acoustic_075-092-025,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_075-092-025.wav,string,3,string,acoustic,75,92,25
string_acoustic_064-057-100,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_064-057-100.wav,string,4,string,acoustic,64,57,100
string_acoustic_044-072-127,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_044-072-127.wav,string,3,string,acoustic,44,72,127
string_acoustic_005-053-050,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_005-053-050.wav,string,4,string,acoustic,5,53,50
string_acoustic_018-095-025,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_018-095-025.wav,string,5,string,acoustic,18,95,25
string_acoustic_009-072-127,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_009-072-127.wav,string,3,string,acoustic,9,72,127
string_acoustic_066-059-100,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_066-059-100.wav,string,1,string,acoustic,66,59,100
string_acoustic_039-051-075,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_039-051-075.wav,string,2,string,acoustic,39,51,75
string_acoustic_060-056-050,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_060-056-050.wav,string,1,string,acoustic,60,56,50
string_acoustic_077-024-050,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_077-024-050.wav,string,2,string,acoustic,77,24,50
string_acoustic_024-051-075,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_024-051-075.wav,string,3,string,acoustic,24,51,75
string_acoustic_033-025-050,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_033-025-050.wav,string,3,string,acoustic,33,25,50
string_acoustic_000-091-075,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_000-091-075.wav,string,2,string,acoustic,0,91,75
string_acoustic_026-078-100,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_026-078-100.wav,string,2,string,acoustic,26,78,100
string_acoustic_043-038-075,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_043-038-075.wav,string,4,string,acoustic,43,38,75
string_acoustic_060-062-100,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_060-062-100.wav,string,5,string,acoustic,60,62,100
string_acoustic_047-079-127,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_047-079-127.wav,string,3,string,acoustic,47,79,127
string_acoustic_044-054-025,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_044-054-025.wav,string,4,string,acoustic,44,54,25
string_acoustic_022-029-100,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_022-029-100.wav,string,1,string,acoustic,22,29,100
string_acoustic_076-088-127,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_076-088-127.wav,string,5,string,acoustic,76,88,127
string_acoustic_074-067-100,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_074-067-100.wav,string,4,string,acoustic,74,67,100
string_acoustic_089-048-100,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_089-048-100.wav,string,3,string,acoustic,89,48,100
string_acoustic_068-044-050,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_068-044-050.wav,string,3,string,acoustic,68,44,50
string_acoustic_062-044-025,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_062-044-025.wav,string,3,string,acoustic,62,44,25
string_acoustic_069-024-075,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_069-024-075.wav,string,3,string,acoustic,69,24,75
string_acoustic_000-085-025,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_000-085-025.wav,string,5,string,acoustic,0,85,25
string_acoustic_086-081-100,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_086-081-100.wav,string,4,string,acoustic,86,81,100
string_acoustic_026-060-100,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_026-060-100.wav,string,4,string,acoustic,26,60,100
string_acoustic_050-068-075,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_050-068-075.wav,string,3,string,acoustic,50,68,75
string_acoustic_026-071-050,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_026-071-050.wav,string,2,string,acoustic,26,71,50
string_acoustic_030-045-050,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_030-045-050.wav,string,2,string,acoustic,30,45,50
string_acoustic_006-069-025,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_006-069-025.wav,string,1,string,acoustic,6,69,25
string_acoustic_033-031-127,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_033-031-127.wav,string,4,string,acoustic,33,31,127
string_acoustic_035-078-075,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_035-078-075.wav,string,3,string,acoustic,35,78,75
string_acoustic_018-088-100,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_018-088-100.wav,string,5,string,acoustic,18,88,100
string_acoustic_040-048-127,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_040-048-127.wav,string,4,string,acoustic,40,48,127
string_acoustic_023-067-075,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_023-067-075.wav,string,1,string,acoustic,23,67,75
string_acoustic_005-068-127,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_005-068-127.wav,string,5,string,acoustic,5,68,127
string_acoustic_005-076-075,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_005-076-075.wav,string,3,string,acoustic,5,76,75
string_acoustic_043-055-100,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_043-055-100.wav,string,3,string,acoustic,43,55,100
string_acoustic_088-096-075,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_088-096-075.wav,string,3,string,acoustic,88,96,75
string_acoustic_060-080-075,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_060-080-075.wav,string,2,string,acoustic,60,80,75
string_acoustic_036-060-050,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_036-060-050.wav,string,5,string,acoustic,36,60,50
string_acoustic_060-065-075,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_060-065-075.wav,string,3,string,acoustic,60,65,75
string_acoustic_074-052-050,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_074-052-050.wav,string,4,string,acoustic,74,52,50
string_acoustic_065-055-075,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_065-055-075.wav,string,4,string,acoustic,65,55,75
string_acoustic_089-062-127,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_089-062-127.wav,string,4,string,acoustic,89,62,127
string_acoustic_044-060-127,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_044-060-127.wav,string,2,string,acoustic,44,60,127
string_acoustic_029-046-050,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_029-046-050.wav,string,5,string,acoustic,29,46,50
string_acoustic_078-077-127,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_078-077-127.wav,string,5,string,acoustic,78,77,127
string_acoustic_030-095-050,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_030-095-050.wav,string,3,string,acoustic,30,95,50
string_acoustic_086-078-127,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_086-078-127.wav,string,5,string,acoustic,86,78,127
string_acoustic_005-066-050,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_005-066-050.wav,string,2,string,acoustic,5,66,50
string_acoustic_079-064-075,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_079-064-075.wav,string,5,string,acoustic,79,64,75
string_acoustic_060-026-127,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_060-026-127.wav,string,2,string,acoustic,60,26,127
string_acoustic_055-061-025,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_055-061-025.wav,string,1,string,acoustic,55,61,25
string_acoustic_059-079-025,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_059-079-025.wav,string,3,string,acoustic,59,79,25
string_acoustic_016-031-127,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_016-031-127.wav,string,3,string,acoustic,16,31,127
string_acoustic_048-049-075,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_048-049-075.wav,string,4,string,acoustic,48,49,75
string_acoustic_000-084-025,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_000-084-025.wav,string,3,string,acoustic,0,84,25
string_acoustic_035-088-025,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_035-088-025.wav,string,5,string,acoustic,35,88,25
string_acoustic_051-055-075,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_051-055-075.wav,string,3,string,acoustic,51,55,75
string_acoustic_038-051-100,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_038-051-100.wav,string,2,string,acoustic,38,51,100
string_acoustic_007-066-025,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_007-066-025.wav,string,3,string,acoustic,7,66,25
string_acoustic_030-090-127,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_030-090-127.wav,string,5,string,acoustic,30,90,127
string_acoustic_043-027-127,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_043-027-127.wav,string,3,string,acoustic,43,27,127
string_acoustic_067-055-050,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_067-055-050.wav,string,3,string,acoustic,67,55,50
string_acoustic_030-089-127,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_030-089-127.wav,string,4,string,acoustic,30,89,127
string_acoustic_081-066-025,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_081-066-025.wav,string,5,string,acoustic,81,66,25
string_acoustic_087-045-100,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_087-045-100.wav,string,4,string,acoustic,87,45,100
string_acoustic_029-077-127,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_029-077-127.wav,string,3,string,acoustic,29,77,127
string_acoustic_001-068-050,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_001-068-050.wav,string,3,string,acoustic,1,68,50
string_acoustic_042-066-050,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_042-066-050.wav,string,2,string,acoustic,42,66,50
string_acoustic_013-046-025,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_013-046-025.wav,string,5,string,acoustic,13,46,25
string_acoustic_082-024-025,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_082-024-025.wav,string,3,string,acoustic,82,24,25
string_acoustic_011-082-075,/mnt/tmp/datasets/music/nsynth/train_30k/string_acoustic_011-082-075.wav,string,4,string,acoustic,11,82,75
